,model,query,nesting,value,model_checking_time,model_construction_time,name,timeout
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=865)]",0,0.577595842293774,8.76,9.165,avoid_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=569)]",0,0.007518293602939708,10.147,9.58,avoid_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1554)]",0,0.0074159231866121325,9.411,10.056,avoid_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1429)]",0,0.007518293602939708,10.539,9.688,avoid_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,7.662,10.052,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,8.506,8.973,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_3_5_3']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,8.715,9.469,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,8.127,10.253,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_4_6_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_5_4_5', 'companystartprofile_5_4_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,9.026,10.143,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=5 )))))]",2,0.01358445339127385,9.828,9.945,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=4 )))))]",2,0.013584924219717725,9.151,10.519,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_1_8_5', 'companystartprofile_1_8_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=3 )))))]",2,0.0067924621098588624,9.563,9.555,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=31 )))))]",2,0.013685337964244164,9.007,10.038,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_1_8_5', 'companystartprofile_1_8_5', 'select_context_radio']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_6_6_4', 'companystartprofile_6_6_4', 'select_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & ((X( loc=80 & (X( loc=114 )))))))))))]",4,0.006792226695636925,8.56,9.252,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_6_6', 'companystartprofile_0_6_6', 'select_context_catalog', 'companyselect_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_7_8', 'companystartprofile_0_7_8', 'select_context_user_collection', 'companyselect_context_user_collection']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=44 )))))]",2,0.0067924621098588624,9.834,9.782,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & (X( loc=67 ))))))))]",3,0.006842668982122082,8.625,10.138,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_8_7', 'companystartprofile_0_8_7', 'select_context_catalog', 'companyselect_context_catalog']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_4_5_4', 'companystartprofile_4_5_4', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_0_major_9_5_1']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & (X( loc=59 ))))))))]",3,0.0067924621098588624,10.852,9.412,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_7_5', 'companystartprofile_0_7_5', 'select_context_user_collection', 'companyselect_context_user_collection', 'played_10_major_2_8_5']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & ((X( loc=75 & (X( loc=116 )))))))))))]",4,0.013685337964244164,9.033,10.21,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & ((X( loc=71 & (X( loc=115|loc=119 )))))))))))]",4,0.013584924219717723,9.635,9.89,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_2_5_5', 'companystartprofile_2_5_5', 'select_context_radio', 'customerselect_context_radio', 'song_0_major_2_4_7', 'companysong_0_major_2_4_7']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & (X( loc=65 ))))))))]",3,0.0067924621098588624,10.812,9.602,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_8_7', 'companystartprofile_0_8_7', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_major_0_8_6', 'companyplayed_10_major_0_8_6']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_0_4_7', 'companystartprofile_0_4_7', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_60_major_0_3_8', 'companysong_60_major_0_3_8']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & (X( loc=69 ))))))))]",3,0.006792226695636925,10.718,9.83,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_1_8_5', 'companystartprofile_1_8_5', 'select_context_radio', 'customerselect_context_radio', 'song_10_major_0_7_6', 'companysong_10_major_0_7_6', 'skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_2_7_4', 'companystartprofile_2_7_4', 'select_context_editorial_playlist', 'customerselect_context_editorial_playlist', 'song_10_minor_0_7_5', 'companysong_10_minor_0_7_5', 'skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_2_5_7', 'companystartprofile_2_5_7', 'select_context_radio', 'customerselect_context_radio', 'song_0_major_6_6_5', 'companysong_0_major_6_6_5', 'skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"['start', 'companystart', 'startprofile_4_4_8', 'companystartprofile_4_4_8', 'select_context_catalog', 'companyselect_context_catalog', 'played_10_minor_4_3_6', 'companyplayed_10_minor_4_3_6', 'skipped']",0,-1,0.0,0.0,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=94 & (X( loc=115|loc=119 )))))))))))]",4,0.0067924621098588624,9.456,9.75,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=31 & ((X( loc=87 & ((X( loc=117 & (X( loc=124 ))))))))))))))]",5,0.013685337964244164,8.95,9.857,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=103 & ((X( loc=114 & ((X( loc=121 & (X( loc=413 )))))))))))))))))]",6,1.2297923112145564E-4,9.279,9.843,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=108 & ((X( loc=114 & (X( loc=121 ))))))))))))))]",5,0.006792226695636925,9.123,10.168,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=89 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=1144 )))))))))))))))))]",6,0.0067924621098588624,9.175,9.908,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=46 & ((X( loc=102 & (X( loc=115|loc=119 )))))))))))]",4,0.0067924621098588624,9.91,10.278,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=6 & (X( loc=62 ))))))))]",3,0.013635137877042758,9.745,11.223,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=103 & ((X( loc=114 & ((X( loc=121 & (X( loc=686 )))))))))))))))))]",6,4.1345431916145507E-5,9.703,9.551,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=97 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=1343 )))))))))))))))))]",6,0.0067924621098588624,9.193,10.338,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=38 & ((X( loc=94 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=189 )))))))))))))))))]",6,0.0067924621098588624,9.909,9.534,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=101 & ((X( loc=114 & (X( loc=121 ))))))))))))))]",5,0.006792226695636925,9.322,10.234,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=93 & ((X( loc=116 & (X( loc=123 ))))))))))))))]",5,0.006842668982122082,9.874,10.8,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=93 & ((X( loc=116 & ((X( loc=123 & ((X( loc=173 & (X( loc=257 ))))))))))))))))))))]",7,0.006794955675674024,9.767,10.243,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=5 & ((X( loc=61 & ((X( loc=114 & ((X( loc=121 & ((X( loc=1022 & ((X( loc=1035 & (X( loc=297 )))))))))))))))))))))))]",8,4.1345431916145507E-5,9.531,9.263,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=5 & ((X( loc=61 & ((X( loc=114 & ((X( loc=121 & ((X( loc=167 & (X( loc=251 ))))))))))))))))))))]",7,8.211426798397611E-5,9.844,9.862,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=37 & ((X( loc=93 & ((X( loc=116 & (X( loc=123 ))))))))))))))]",5,0.006842668982122082,10.951,10.01,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=82 & ((X( loc=114 & ((X( loc=121 & ((X( loc=1182 & (X( loc=1187 ))))))))))))))))))))]",7,4.0768877710225226E-5,9.706,9.835,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=88 & ((X( loc=117 & ((X( loc=124 & ((X( loc=885 & (X( loc=899 ))))))))))))))))))))]",7,0.013494498522084548,9.887,10.407,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=69 & ((X( loc=114 & ((X( loc=121 & ((X( loc=1360 & ((X( loc=1369 & (X( loc=297 )))))))))))))))))))))))]",8,2.0672715958072753E-5,9.014,10.34,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=88 & ((X( loc=116 & ((X( loc=123 & ((X( loc=1502 & ((X( loc=1507 & (X( loc=296 )))))))))))))))))))))))]",8,0.006747249261042274,10.552,9.333,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & ((X( loc=90 & ((X( loc=120 & ((X( loc=127 & ((X( loc=881 & ((X( loc=895 & (X( loc=297 )))))))))))))))))))))))]",8,0.0034213344910610406,10.077,10.843,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=56 & ((X( loc=112 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=564 & (X( loc=603 ))))))))))))))))))))]",7,0.0067924621098588624,10.537,10.93,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,7.612,10.002,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,8.403,9.586,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,7.744,9.82,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,7.542,10.38,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=97 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=129 & ((X( loc=213 & (X( loc=296 )))))))))))))))))))))))]",8,0.0067924621098588624,13.131,9.641,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6812601589701449,7.514,10.273,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=6 & ((X( loc=62 & ((X( loc=116 & ((X( loc=123 & ((X( loc=1265 & ((X( loc=1277 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.006747249261042274,9.979,10.382,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=40 )))))]",2,0.0067924621098588624,8.313,9.297,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=52 & ((X( loc=108 & ((X( loc=114 & ((X( loc=121 & ((X( loc=1304 & ((X( loc=1319 & ((X( loc=297 & (X( loc=299 ))))))))))))))))))))))))))]",9,2.0672715958072753E-5,11.26,9.814,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=2 & ((X( loc=58 & (X( loc=115|loc=119 )))))))))))]",4,0.0,0.253,9.033,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=72 & ((X( loc=117 & ((X( loc=124 & ((X( loc=688 & ((X( loc=715 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.006747249261042273,11.593,9.251,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=89 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=455 & ((X( loc=497 & ((X( loc=297 & (X( loc=299 ))))))))))))))))))))))))))]",9,0.0067924621098588624,10.985,9.88,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=9 )))))]",2,0.0067924621098588624,9.53,8.837,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=72 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=419 & ((X( loc=433 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.006792462109858862,12.872,9.649,random_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & (X( loc=71 ))))))))]",3,0.020377150915354646,8.649,9.76,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=22 )))))]",2,0.06143318516277198,9.817,10.163,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & ((X( loc=78 & ((X( loc=120 & (X( loc=127 ))))))))))))))]",5,0.0,0.254,10.315,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=99 & ((X( loc=114 & ((X( loc=121 & ((X( loc=475 & (X( loc=517 ))))))))))))))))))))]",7,0.0,0.516,9.442,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=89 & ((X( loc=114 & ((X( loc=121 & ((X( loc=991 & (X( loc=1005 ))))))))))))))))))))]",7,0.0,0.634,9.508,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=5 & ((X( loc=61 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=847 )))))))))))))))))]",6,0.0,0.592,10.487,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=43 & ((X( loc=99 & ((X( loc=117 & ((X( loc=124 & ((X( loc=322 & ((X( loc=375 & ((X( loc=297 & (X( loc=299 ))))))))))))))))))))))))))]",9,0.0,0.85,10.103,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & (X( loc=75 ))))))))]",3,0.04765742130859682,8.818,10.088,actual_path,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=189] ,0,0.01,0.123,11.344,reach_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & ((X( loc=75 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=819 & ((X( loc=837 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.0,2.17,11.084,actual_path,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=569] ,0,0.8994685104861184,1.87,11.943,reach_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & ((X( loc=66 & (X( loc=115|loc=119 )))))))))))]",4,0.0067924621098588624,9.363,8.987,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & (X( loc=89 ))))))))]",3,0.0067924621098588624,8.78,11.897,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=82 & ((X( loc=114 & (X( loc=121 ))))))))))))))]",5,0.006792226695636925,9.183,9.623,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=33 & ((X( loc=89 & (X( loc=115|loc=119 )))))))))))]",4,0.0067924621098588624,9.399,10.84,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=88 & ((X( loc=117 & ((X( loc=124 & ((X( loc=334 & ((X( loc=387 & (X( loc=297 )))))))))))))))))))))))]",8,0.005702224151768402,9.739,9.504,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=72 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=447 )))))))))))))))))]",6,0.006792462109858862,10.326,10.161,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=63 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & (X( loc=1020 )))))))))))))))))]",6,0.013584924219717723,11.556,9.771,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & ((X( loc=68 & ((X( loc=117 & ((X( loc=124 & ((X( loc=141 & ((X( loc=225 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.0029987774493521217,10.143,9.894,actual_path,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=18 & ((X( loc=74 & ((X( loc=115|loc=119 & ((X( loc=122|loc=126 & ((X( loc=129 & ((X( loc=213 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.0067924621098588624,12.758,9.351,actual_path,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=209] ,0,0.7341818693976307,9.336,11.866,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=696] ,0,0.056287632672646866,10.884,11.132,reach_state,600
0,out/models/model_spotify100_model-it_1.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=32 & ((X( loc=88 & ((X( loc=117 & ((X( loc=124 & ((X( loc=157 & ((X( loc=241 & ((X( loc=296 & (X( loc=298 ))))))))))))))))))))))))))]",9,0.007266268434968602,11.535,10.696,actual_path,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=318] ,0,0.011766559343678021,11.293,11.378,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=440] ,0,0.0871919402822809,10.52,12.226,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=778] ,0,0.06416699515188125,11.056,11.167,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=689] ,0,0.011766559343678021,11.115,12.365,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=735] ,0,0.023266951125754137,11.765,10.884,reach_state,600
0,out/models/model_spotify100_model-it_2.prism, Pmax=? [F loc=198] ,0,0.03451013494327162,11.52,11.477,reach_state,600
