,model,query,nesting,value,model_parsing_time,model_checking_time,model_construction_time,name,timeout,solver
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1395)]",0,0.006843043516,0.114,0.027,0.209,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=329)]",0,0.5623927595,0.109,0.026,0.221,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1202)]",0,0.494230512,0.17,0.025,0.252,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1492)]",0,0.5678765205,0.101,0.025,0.214,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1397)]",0,0.006975058443,0.168,0.034,0.242,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=948)]",0,0.006843043516,0.172,0.025,0.233,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1334)]",0,0.01325897866,0.096,0.028,0.212,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1246)]",0,0.5660486444,0.101,0.025,0.211,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=699)]",0,0.6016648388,0.099,0.025,0.216,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1071)]",0,0.006823101965,0.101,0.025,0.217,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1057)]",0,0.5733600161,0.12,0.024,0.243,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1200)]",0,0.006843043516,0.176,0.029,0.282,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=268)]",0,0.013681046,0.106,0.028,0.221,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=694)]",0,0.0394459389,0.103,0.028,0.215,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=916)]",0,0.006693555618,0.118,0.029,0.219,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=161)]",0,0.6039887993,0.176,0.026,0.29,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=595)]",0,0.5715322728,0.097,0.025,0.216,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=191)]",0,0.03313734563,0.177,0.026,0.283,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=1276)]",0,0.5733600161,0.099,0.023,0.223,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=737)]",0,0.03908812644,0.099,0.025,0.233,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=81)]",0,0.01291226058,0.099,0.022,0.22,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (!(""positive"") U loc=882)]",0,0.006975058443,0.098,0.024,0.231,avoid_state,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.098,0.019,0.229,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.098,0.024,0.243,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.099,0.021,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.177,0.021,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.145,0.021,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.103,0.02,0.213,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.12,0.021,0.252,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.103,0.022,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.1,0.021,0.213,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.097,0.02,0.221,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.097,0.022,0.212,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.163,0.02,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=21 )))))]",2,0.01304359738,0.101,0.02,0.212,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=27 )))))]",2,0.006521798759,0.1,0.021,0.212,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.163,0.02,0.219,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.103,0.021,0.266,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.148,0.025,0.269,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=14 )))))]",2,0.006521798759,0.097,0.023,0.211,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=46 )))))]",2,0.006458808804,0.102,0.025,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.118,0.025,0.334,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=46 )))))]",2,0.006458808804,0.098,0.022,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.132,0.02,0.326,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=15 )))))]",2,0.03880512655,0.099,0.02,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=21 )))))]",2,0.01304359738,0.11,0.021,0.219,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.157,0.026,0.261,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=22 )))))]",2,0.01304360126,0.098,0.023,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=40 )))))]",2,0.006453444125,0.098,0.022,0.215,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.182,0.021,0.31,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=44 )))))]",2,0.006458808804,0.099,0.025,0.22,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=30 )))))]",2,0.0389311425,0.142,0.023,0.26,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=10 )))))]",2,0.006453444125,0.097,0.022,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & (X( loc=1 ))]",1,0.6483931824,0.136,0.028,0.289,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=47 )))))]",2,0.006521798759,0.132,0.024,0.209,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=34 & (X( loc=80 ))))))))]",3,0.01297523979,0.098,0.024,0.22,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & (X( loc=87 ))))))))]",3,0.01304359738,0.1,0.027,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & (X( loc=85 ))))))))]",3,0.006453444125,0.105,0.026,0.217,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=19 & (X( loc=65 ))))))))]",3,0.01304359738,0.107,0.026,0.217,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & (X( loc=68 ))))))))]",3,0.01304360126,0.097,0.023,0.208,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=14 )))))]",2,0.006521798759,0.118,0.033,0.296,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=12 & (X( loc=58 ))))))))]",3,0.019371074,0.096,0.024,0.212,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & (X( loc=68 ))))))))]",3,0.01304360126,0.102,0.025,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=15 )))))]",2,0.03880512655,0.1,0.022,0.325,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=26 )))))]",2,0.01298061826,0.147,0.029,0.334,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & (X( loc=72 ))))))))]",3,0.01298061826,0.098,0.022,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & (X( loc=56 ))))))))]",3,0.006453444125,0.163,0.022,0.221,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=28 )))))]",2,0.006453444125,0.174,0.022,0.31,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=27 )))))]",2,0.006521798759,0.141,0.022,0.334,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=46 )))))]",2,0.006458808804,0.167,0.021,0.247,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & (X( loc=68 ))))))))]",3,0.01304360126,0.097,0.022,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & (X( loc=24 )))))]",2,0.01291226058,0.173,0.024,0.36,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=2 & (X( loc=48 ))))))))]",3,0.02589287785,0.098,0.022,0.205,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & (X( loc=67 ))))))))]",3,0.01304359738,0.097,0.023,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=22 & (X( loc=68 ))))))))]",3,0.01304360126,0.103,0.021,0.231,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=35 & (X( loc=81 ))))))))]",3,0.01291226058,0.099,0.023,0.226,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & (X( loc=75 ))))))))]",3,0.01291226058,0.098,0.022,0.243,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=31 & (X( loc=77 ))))))))]",3,0.01298061826,0.096,0.022,0.225,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & (X( loc=70 ))))))))]",3,0.01291226058,0.102,0.022,0.219,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & (X( loc=70 ))))))))]",3,0.01291226058,0.163,0.022,0.293,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=88 & (X( loc=95 )))))))))))]",4,0.006521800629,0.099,0.022,0.203,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=10 & ((X( loc=56 & (X( loc=94 )))))))))))]",4,0.006453444125,0.143,0.023,0.227,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=15 & ((X( loc=61 & (X( loc=96 )))))))))))]",4,0.01937642641,0.097,0.023,0.213,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=5 & (X( loc=51 ))))))))]",3,0.01298061826,0.154,0.023,0.209,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=29 & ((X( loc=75 & (X( loc=94 )))))))))))]",4,0.006453444125,0.101,0.022,0.233,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=27 & ((X( loc=73 & (X( loc=97 )))))))))))]",4,0.006521798759,0.103,0.023,0.211,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=30 & ((X( loc=76 & (X( loc=94 )))))))))))]",4,0.01290688825,0.099,0.024,0.21,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=42 & ((X( loc=88 & (X( loc=95 )))))))))))]",4,0.006521800629,0.1,0.026,0.21,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & ((X( loc=72 & (X( loc=96 )))))))))))]",4,0.006458808804,0.099,0.027,0.212,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=26 & (X( loc=72 ))))))))]",3,0.01298061826,0.173,0.027,0.26,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=36 & ((X( loc=82 & (X( loc=97 )))))))))))]",4,0.006521798759,0.104,0.023,0.215,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=16 & ((X( loc=62 & (X( loc=95 )))))))))))]",4,0.006521800629,0.103,0.022,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & ((X( loc=60 & (X( loc=97 )))))))))))]",4,0.006521798759,0.098,0.024,0.232,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=13 & ((X( loc=59 & (X( loc=94 )))))))))))]",4,0.006453444125,0.165,0.023,0.215,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=9 & ((X( loc=55 & (X( loc=95 )))))))))))]",4,0.01304360126,0.179,0.023,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=39 & ((X( loc=85 & (X( loc=94 )))))))))))]",4,0.006453444125,0.097,0.024,0.215,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=45 & ((X( loc=91 & (X( loc=94 )))))))))))]",4,0.006453444125,0.105,0.025,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=20 & ((X( loc=66 & (X( loc=95 )))))))))))]",4,0.006521800629,0.103,0.026,0.21,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=8 & ((X( loc=54 & (X( loc=95 )))))))))))]",4,0.01304360126,0.104,0.024,0.219,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=14 & ((X( loc=60 & ((X( loc=97 & (X( loc=101 ))))))))))))))]",5,0.006521795283,0.096,0.026,0.21,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=21 & ((X( loc=67 & ((X( loc=97 & (X( loc=101 ))))))))))))))]",5,0.006521795283,0.097,0.024,0.217,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=93 & (X( loc=97 )))))))))))]",4,0.006521798759,0.103,0.023,0.245,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=49 & (X( loc=94 )))))))))))]",4,0.006453444125,0.122,0.023,0.225,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=7 & ((X( loc=53 & ((X( loc=94 & (X( loc=98 ))))))))))))))]",5,0.01290687943,0.105,0.024,0.218,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=36 & ((X( loc=82 & ((X( loc=96 & (X( loc=100 ))))))))))))))]",5,0.006458805995,0.116,0.023,0.214,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=93 & ((X( loc=97 & (X( loc=101 ))))))))))))))]",5,0.006521795283,0.118,0.024,0.209,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=47 & ((X( loc=93 & ((X( loc=97 & (X( loc=101 ))))))))))))))]",5,0.006521795283,0.096,0.024,0.211,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=11 & ((X( loc=57 & (X( loc=97 )))))))))))]",4,0.006521798759,0.105,0.026,0.267,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=3 & ((X( loc=49 & ((X( loc=94 & (X( loc=98 ))))))))))))))]",5,0.006453439717,0.1,0.023,0.209,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=23 & ((X( loc=69 & ((X( loc=96 & (X( loc=100 ))))))))))))))]",5,0.006458805995,0.097,0.022,0.236,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=24 & ((X( loc=70 & ((X( loc=96 & (X( loc=100 ))))))))))))))]",5,0.006458805995,0.102,0.023,0.216,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=41 & ((X( loc=87 & ((X( loc=97 & (X( loc=101 ))))))))))))))]",5,0.006521795283,0.102,0.029,0.299,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=28 & ((X( loc=74 & ((X( loc=94 & (X( loc=98 ))))))))))))))]",5,0.006453439717,0.098,0.025,0.222,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=40 & ((X( loc=86 & ((X( loc=94 & (X( loc=98 ))))))))))))))]",5,0.006453439717,0.101,0.023,0.218,random_path,3600,storm
0,out/models/model_spotify100_model-it_0.prism,"Pmax=? [(F ""positive"") & ((X( loc=1 & ((X( loc=23 & ((X( loc=69 & ((X( loc=96 & (X( loc=100 ))))))))))))))]",5,0.006458805995,0.099,0.03,0.322,random_path,3600,storm
